1/25/20	3	3
1/26/20	3	0
1/27/20	4	1
1/28/20	5	1
1/29/20	7	2
1/30/20	7	0
1/31/20	9	2
2/1/20	12	3
2/2/20	12	0
2/3/20	12	0
2/4/20	12	0
2/5/20	13	1
2/6/20	14	1
2/7/20	15	1
2/8/20	15	0
2/9/20	15	0
2/10/20	15	0
2/11/20	15	0
2/12/20	15	0
2/13/20	15	0
2/14/20	15	0
2/15/20	15	0
2/16/20	15	0
2/17/20	15	0
2/18/20	15	0
2/19/20	15	0
2/20/20	15	0
2/21/20	17	2
2/22/20	21	4
2/23/20	21	0
2/24/20	21	0
2/25/20	22	1
2/26/20	23	1
2/27/20	23	0
2/28/20	23	0
2/29/20	24	1
3/1/20	25	1
3/2/20	27	2
3/3/20	33	6
3/4/20	43	10
3/5/20	57	14
3/6/20	57	0
3/7/20	62	5
3/8/20	74	12
3/9/20	77	3
3/10/20	92	15
3/11/20	112	20
3/12/20	122	10
3/13/20	140	18
3/14/20	197	57
3/15/20	249	52
3/16/20	298	49
3/17/20	375	77
3/18/20	414	39
3/19/20	510	96
3/20/20	709	199
3/21/20	873	164
3/22/20	1081	208
3/23/20	1396	315
3/24/20	1709	313
3/25/20	2252	543
3/26/20	2799	547
3/27/20	2985	186
3/28/20	3635	650
3/29/20	3966	331
3/30/20	3966	0
3/31/20	4359	393
4/1/20	4707	348
4/2/20	4976	269
4/3/20	5224	248
4/4/20	5454	230
4/5/20	5635	181
4/6/20	5744	109
4/7/20	5844	100
4/8/20	5956	112
4/9/20	6052	96
4/10/20	6152	100
4/11/20	6238	86
4/12/20	6289	51
4/13/20	6322	33
4/14/20	6366	44
4/15/20	6416	50
4/16/20	6458	42
4/17/20	6468	10
4/18/20	6533	65
4/19/20	6586	53
4/20/20	6612	26
4/21/20	6625	13
4/22/20	6647	22
4/23/20	6643	-4
4/24/20	6667	24
4/25/20	6687	20
4/26/20	6703	16
4/27/20	6713	10
4/28/20	6725	12
4/29/20	6738	13
4/30/20	6746	8
5/1/20	6762	16
5/2/20	6767	5
5/3/20	6783	16
5/4/20	6801	18
5/5/20	6825	24
5/6/20	6849	24
5/7/20	6875	26
5/8/20	6896	21
5/9/20	6914	18
5/10/20	6929	15
5/11/20	6941	12
5/12/20	6948	7
5/13/20	6964	16
5/14/20	6975	11
5/15/20	6989	14
5/16/20	7019	30
5/17/20	7036	17
5/18/20	7045	9
5/19/20	7060	15
5/20/20	7068	8
5/21/20	7079	11
5/22/20	7081	2
5/23/20	7095	14
5/24/20	7106	11
5/25/20	7109	3
5/26/20	7118	9
5/27/20	7133	15
5/28/20	7139	6
5/29/20	7150	11
5/30/20	7173	23
5/31/20	7185	12
6/1/20	7195	10
6/2/20	7204	9
6/3/20	7221	17
6/4/20	7229	8
6/5/20	7240	11
6/6/20	7251	11
6/7/20	7255	4
6/8/20	7260	5
6/9/20	7265	5
6/10/20	7267	2
6/11/20	7267	0
6/12/20	7285	18
6/13/20	7290	5
6/14/20	7302	12
6/15/20	7320	18
6/16/20	7335	15
6/17/20	7347	12
6/18/20	7370	23
6/19/20	7391	21
